line,emotion,score
"No, Bloofy.",neutral,0.875389575958252
Their destiny,neutral,0.8695757985115051
is not ours to change.,neutral,0.9348162412643433
"We were all banished here,",sadness,0.5696717500686646
"deemed unfit, worthless.",sadness,0.41522306203842163
[gasps],neutral,0.8055470585823059
Don't you dare say that.,anger,0.9455189108848572
You do not deserve,anger,0.6932174563407898
to be thrown away.,anger,0.6011673808097839
"Uh, one second, Lance.",neutral,0.8970903754234314
Don't you remember,neutral,0.4262125492095947
his power move?,surprise,0.7956924438476562
- [video game sounds beeping],neutral,0.567590057849884
"- I'm coming for you, Riley!",joy,0.6116280555725098
"Oh, yeah? Watch this!",anger,0.451020747423172
[video game chiming],neutral,0.6793901920318604
[Riley] Come on!,anger,0.5150564312934875
"You listen to me,",neutral,0.40556600689888
Lance Slashblade.,neutral,0.9147475957870483
No one is totally worthless.,neutral,0.5541753172874451
But I am a warrior cursed,sadness,0.8071767687797546
with a feeble attack.,fear,0.5626160502433777
Then you must make your curse,anger,0.6127347350120544
your gift.,neutral,0.4500630497932434
"Shield yourself, my friends,",anger,0.7777240872383118
for I shall set you all free!,anger,0.786949098110199
[Lance grunting],disgust,0.6149311661720276
"Hey, little help?",surprise,0.22672134637832642
[growls],neutral,0.8287100195884705
[glass shatters],anger,0.6927156448364258
"Great job, Dark Secret.",joy,0.6015331745147705
[grunts],neutral,0.6844353079795837
Now it's your turn to help us.,neutral,0.8648515939712524
My pouch has just the thing,neutral,0.9179421663284302
to get us out of here.,neutral,0.7637650370597839
"Everybody say, ""Oh, Pouchy!""",anger,0.49519088864326477
"[all] Oh, Pouchy!",surprise,0.6510369181632996
[♪ amusing music plays],joy,0.9668135643005371
"Hi, everybody. I'm Pouchy.",neutral,0.6312189102172852
"Pouchy, we need to escape.",neutral,0.5161805748939514
Do you have anything,neutral,0.9105376601219177
that can help us?,neutral,0.7760574817657471
I have lots of items.,neutral,0.9097098112106323
Which one do you think,neutral,0.6685572266578674
will work the best?,neutral,0.8350186347961426
"A tomato,",neutral,0.6774023771286011
"a frog,",neutral,0.790773332118988
or exploding dynamite?,surprise,0.3904816806316376
"Oh, for crying out loud.",sadness,0.7352454662322998
[explosion],surprise,0.4956144690513611
"Yay! We did it, everyone!",joy,0.8079788684844971
Let's all sing,neutral,0.7599158883094788
"the ""We did it"" song.",neutral,0.5510948300361633
[inhales deeply],sadness,0.5687652826309204
[all] No time!,anger,0.6390402913093567
"Thank you, friends. I must...",joy,0.48026394844055176
[grunts],neutral,0.6844353079795837
I must be leaving you.,sadness,0.9106580018997192
What about Dark Secret?,neutral,0.8793231844902039
Not yet.,neutral,0.9466041326522827
"Yeah, that's probably best",neutral,0.8011789321899414
for everybody.,neutral,0.8631097674369812
[Dave] Hey! Who let you out?,surprise,0.7402127385139465
Get back in there!,joy,0.31872987747192383
"- Oh, boy.",surprise,0.30662474036216736
- What are we gonna do?,surprise,0.4247302711009979
"Oh, disgusted one,",disgust,0.9887266755104065
"as you once believed in me,",neutral,0.7474403977394104
I will now believe in myself.,joy,0.7092785835266113
[sword clatters],anger,0.6891037821769714
[guards gasp],fear,0.4560058116912842
Huh?,surprise,0.9353686571121216
- Wait. What?,surprise,0.8326562643051147
- [all laughing],joy,0.7690793871879578
- [groans],neutral,0.8679100871086121
- Ooh!,surprise,0.8635461330413818
"[screams, grunts]",anger,0.6335684061050415
"[groans, grunts]",disgust,0.7714391946792603
Whoa! What's happening? Whoa!,surprise,0.8924353718757629
- [Sadness gasps],sadness,0.9785681366920471
- [Anger laughing],anger,0.8668931126594543
[groaning],disgust,0.696918249130249
No...,neutral,0.6672439575195312
"Dave, help! Help!",fear,0.47690704464912415
Hold on!,anger,0.9201501607894897
[cop] Dave!,surprise,0.4966382384300232
Lance!,joy,0.47473546862602234
"[Lance] Goodbye, friends.",sadness,0.6825355887413025
"Hello, destiny!",neutral,0.5814235210418701
"Well, there's a lid",neutral,0.9133062958717346
for every pot.,neutral,0.8357894420623779
Come on!,anger,0.7241723537445068
[Fear] What do we do?,fear,0.97699373960495
What do we do?,fear,0.41422128677368164
"Whoa, Anger, stop.",anger,0.8833128809928894
Where are you going?,neutral,0.46486973762512207
"Um, back to Headquarters,",neutral,0.9551209807395935
to help Riley!,neutral,0.31961193680763245
Riley's not up there.,neutral,0.7542416453361511
She's out there.,neutral,0.365145206451416
We can't go back,sadness,0.5439760088920593
without her Sense of Self.,sadness,0.46544215083122253
You want us to go all the way,neutral,0.7542803287506104
to the Back of the Mind?,surprise,0.7678700685501099
Are you out of your mind?,anger,0.4900984764099121
"But, Joy, how will we...",neutral,0.48147305846214294
- [male cop] Freeze!,neutral,0.32483670115470886
- Come on!,joy,0.3405129909515381
[male cop] Hold it right there!,anger,0.8465994596481323
[siren wailing],fear,0.39364203810691833
[scoffs] How do we get there?,surprise,0.5070474147796631
"Do you even have a plan, Joy?",surprise,0.3802158832550049
I bet Anxiety would have,fear,0.8058366179466248
a really good plan...,joy,0.907603919506073
Of course I have a plan.,neutral,0.8966816067695618
Who doesn't have a plan?,surprise,0.4535774886608124
"Look, she's not the only one",disgust,0.3375997543334961
who can project the future.,neutral,0.8887291550636292
"First, all we have to do is,",neutral,0.9378547668457031
uh...,neutral,0.8289535641670227
<i>Give me a second.</i>,neutral,0.8536059856414795
<i>Ooh! Follow the stream,surprise,0.928335964679718
"of consciousness,</i>",neutral,0.7796688675880432
<i>and then we take,neutral,0.8901776075363159
"a nice, easy float</i>",joy,0.8150283098220825
<i>all the way,neutral,0.9148852229118347
to the Back of the Mind.</i>,neutral,0.6887344717979431
[Fear] <i>Where all,fear,0.9866206645965576
the bad memories are.</i>,sadness,0.660385251045227
"[Joy] <i>Exactly. And there,</i>",neutral,0.8945115804672241
<i>we'll find the Riley,neutral,0.9575498700141907
we know and love.</i>,neutral,0.615964412689209
<i>We'll put her,neutral,0.9524247646331787
"Sense of Self back,</i>",neutral,0.8893731236457825
<i>and then Riley,neutral,0.7270448207855225
will be Riley again.</i>,neutral,0.5666171908378601
"[Fear] <i>Okay,",fear,0.988469660282135
I'm gonna give it to you.</i>,neutral,0.45037388801574707
<i>That could actually work.</i>,neutral,0.6552007794380188
"[Joy] <i>Yeah, it could!</i>",joy,0.40523865818977356
"<i>And then I tell Anxiety, ""Hey,",fear,0.8537075519561768
"don't worry so much anymore.""</i>",fear,0.7702480554580688
"<i>And she'll say,",neutral,0.896085262298584
"""Wow, Joy, I never thought</i>",surprise,0.977501630783081
"<i>""of that before. Thank you.""</i>",neutral,0.5595046281814575
<i>And then we hug,neutral,0.5306470990180969
and become best friends...</i>,joy,0.45759886503219604
[Anger] <i>And then I punt her,anger,0.9772893190383911
into the dump.</i>,neutral,0.4932272732257843
- [Anxiety screaming],fear,0.9479456543922424
"- What? No, Anger.",anger,0.9447497725486755
"Okay, fine. No punting.",anger,0.5561390519142151
"Don't worry, I know",fear,0.6615598797798157
right where the stream is.,neutral,0.9397236108779907
Sadness and I,sadness,0.9815434813499451
have been here before. Oh.,surprise,0.8627986311912537
[Disgust],disgust,0.977814257144928
"Joy, this is a dead end.",sadness,0.6619167923927307
Those are the worst kinds,disgust,0.9776732921600342
of ends!,surprise,0.6160750389099121
Everything's changing so fast!,surprise,0.8463307619094849
[crying],disgust,0.6300959587097168
"So, we're lost.",neutral,0.38924458622932434
No. You're never lost,neutral,0.5324375033378601
if you're having fun.,joy,0.942848265171051
"No one is having fun, Joy.",neutral,0.603912353515625
"Oh, come on! Look at Sadness.",sadness,0.7816981673240662
She's having a great time.,joy,0.8963115811347961
[crying],disgust,0.6300959587097168
I thought you knew,surprise,0.89902663230896
where you were going.,neutral,0.8702569603919983
I do. I did.,neutral,0.8698455691337585
- I just need a moment.,neutral,0.8920402526855469
- She doesn't know.,surprise,0.7972801923751831
We're stuck here!,anger,0.4523290991783142
"Oh, Riley's awake.",surprise,0.46549877524375916
"Wait, she's up too early.",neutral,0.867206871509552
What are they doing to her?,anger,0.5823947191238403
"Come on, we'll find another way.",neutral,0.8894645571708679
"Don't worry, Riley.",fear,0.6147582530975342
We're coming.,neutral,0.6755938529968262
[memories clinking],neutral,0.8697739839553833
[breathing heavily],disgust,0.7270299196243286
[Ennui sighs],sadness,0.6189755797386169
Why are we up so early?,surprise,0.54707270860672
"Because, <i>mon ami,</i>",neutral,0.7378734946250916
"we need to speed things up,",neutral,0.9425519704818726
and that means,neutral,0.8213841915130615
"we hit the ice early,",neutral,0.6024592518806458
<i>and practice like,neutral,0.9227460026741028
we've never practiced before.</i>,neutral,0.9094992280006409
[Ennui] <i>Aren't we already good,surprise,0.5218073725700378
at hockey?</i>,surprise,0.5689027905464172
[Envy] <i>We're good.</i>,joy,0.5543097853660583
- But the Fire Hawks are great.,neutral,0.6515247225761414
- That's right!,joy,0.3387181758880615
"[grunts, groans]",disgust,0.7476766705513
[Anxiety],fear,0.9351552128791809
"<i>Every time we miss,</i>",sadness,0.8684799671173096
<i>we skate a lap around the rink.</i>,neutral,0.862198531627655
"Hockey is not a game,",neutral,0.7207555174827576
it is a sport.,neutral,0.7318875193595886
[Riley grunts],disgust,0.7054954171180725
[grunts],neutral,0.6844353079795837
- Yes!,joy,0.31348249316215515
- [Envy] <i>Wow.</i>,surprise,0.9667136073112488
That was amazing.,surprise,0.8683834075927734
We need to be that good,neutral,0.9363770484924316
every time.,neutral,0.656882643699646
Let's run it again.,neutral,0.9169244170188904
"Hey, I see I'm not the only",neutral,0.3841201663017273
one who likes to start early.,joy,0.4710712134838104
"[Anxiety] <i>You guys, it's Val!</i>",fear,0.9630137085914612
We had the same idea.,neutral,0.9215912222862244
We're basically the same person.,neutral,0.9471849203109741
We're gonna be best friends.,joy,0.7042890787124634
How long have you been here?,neutral,0.7264200448989868
I don't know. Maybe an hour.,neutral,0.8557683229446411
I just wanted to get in,neutral,0.7355833053588867
some extra ice time.,neutral,0.9167470932006836
I'm the same way.,neutral,0.9360796809196472
[Anxiety],fear,0.9351552128791809
"<i>Oh, my gosh. She gets us.</i>",surprise,0.9070822596549988
See? I told the other girls,surprise,0.37448400259017944
you'd figure it out.,neutral,0.9116723537445068
You get what it takes,neutral,0.9511470198631287
to be the best.,neutral,0.7109003067016602
Look at us.,disgust,0.4570436179637909
This is going great!,joy,0.9102630019187927
Yeah! But we need Val,anger,0.46644356846809387
to really like us.,joy,0.7481331825256348
"Oh, we should ask Val",neutral,0.7996299266815186
lots of questions.,neutral,0.9013996124267578
People love,joy,0.597163736820221
talking about themselves.,disgust,0.42015916109085083
"So, what was your freshman",neutral,0.7170389890670776
year on the Fire Hawks like?,neutral,0.6520455479621887
"I mean, it was a lot of work,",disgust,0.40274205803871155
"like, a lot... [chuckles]",neutral,0.8586475849151611
but it's also,neutral,0.5217760801315308
how I met my best friends.,joy,0.4957255423069
Val is sharing things with us!,joy,0.652439534664154
"Hey, a few of us are just",neutral,0.7696103453636169
"gonna hang out tonight,",joy,0.7353412508964539
order some food.,neutral,0.8832494616508484
You should come.,neutral,0.3420548737049103
Oh! An exclusive invitation.,surprise,0.8442813158035278
[chuckles],neutral,0.7589215636253357
We're going!,anger,0.3789463937282562
- Really?,surprise,0.9690800905227661
- Definitely.,neutral,0.760381817817688
It'll be fun.,joy,0.9670792818069458
"[coach] All right, ladies,",neutral,0.6094121932983398
let's warm up.,neutral,0.800422728061676
"Hey, Riley.",neutral,0.4530254602432251
Hi.,neutral,0.8685224652290344
We are not sharing Val,neutral,0.7802330255508423
with them.,neutral,0.7937334775924683
[grunts] Early mornings,neutral,0.8941687941551208
make me so hungry.,sadness,0.4502406716346741
"I know, right?",disgust,0.3494226336479187
I'd give anything for a piece,neutral,0.5345713496208191
of pizza right now.,neutral,0.6541262269020081
Yes!,anger,0.5300906896591187
See? I told you I'd find it.,surprise,0.4893828332424164
The Stream of Consciousness.,neutral,0.7612677216529846
"- [Sadness] But, Joy...",sadness,0.979408323764801
- Wow! Our girl is hungry.,surprise,0.8971882462501526
Hop on something delicious!,joy,0.5829974412918091
- Joy...,joy,0.6998844146728516
"- Ooh, deep dish.",surprise,0.5712777376174927
[chuckles],neutral,0.7589215636253357
And it's still warm.,neutral,0.8508402705192566
"Extra cheese, baby!",joy,0.4358792304992676
"Sadness, come on.",sadness,0.9658529758453369
But I've been trying,neutral,0.7960208654403687
to tell you.,neutral,0.6042635440826416
"We can't take the tube back,",sadness,0.7660294771194458
Joy.,joy,0.5550557971000671
Someone has to be,neutral,0.7942693829536438
at the console to recall us.,neutral,0.7585185766220093
She's right. We'd be stranded.,neutral,0.7952975034713745
Yeah. Anxiety would have,fear,0.9158841967582703
thought about that.,neutral,0.6524624824523926
"Well, I doubt it. Fine.",disgust,0.3973543345928192
Okay. Uh...,neutral,0.662619411945343
"So, someone's gonna have to",neutral,0.6782561540603638
"crawl up that tube,",neutral,0.8602423071861267
"and go back to Headquarters,",neutral,0.9405931830406189
"and at the right moment,",neutral,0.8040750622749329
bring us back.,neutral,0.9031181931495667
"Oh, I'll do it.",neutral,0.4302668869495392
I'll pound that...,neutral,0.7552446722984314
"I don't think so, punty.",disgust,0.8745414614677429
"- Okay, here's the thing.",neutral,0.5145336985588074
- You were never an option.,neutral,0.7216640710830688
Thank you.,neutral,0.6663592457771301
You want me to crawl through,neutral,0.5007245540618896
a tube in this?,surprise,0.9215061664581299
"Yeah, not happening.",sadness,0.4233863651752472
"[gasps] Oh, no, not me.",surprise,0.2908325791358948
"Yes! Sadness, you could do it.",sadness,0.9713181853294373
You know the console,neutral,0.820724606513977
better than anybody.,neutral,0.6368902325630188
You've read the manuals,neutral,0.9522300958633423
cover to cover.,neutral,0.917458176612854
"I mean, you say that,",disgust,0.5868551731109619
but I know a lot less about,neutral,0.8235174417495728
"Manual 28, Chapter Seven,",neutral,0.8982989192008972
"""How to Recall",neutral,0.8368568420410156
"Non-Memory Objects""",neutral,0.7858468890190125
than most folks realize.,surprise,0.7555719614028931
You've proven my point,neutral,0.9008898735046387
"for me, Sadness.",sadness,0.9822527170181274
That sounds like a yes.,neutral,0.8839907646179199
[man on radio],neutral,0.8569936752319336
<i>Where is everybody?</i>,neutral,0.6297155022621155
<i>You on break again?</i>,surprise,0.41342249512672424
Ooh! Walkie-talkies. Here.,surprise,0.7202202677726746
Check-check-check.,neutral,0.9205939769744873
Can you hear me?,surprise,0.5363242626190186
I gotta press a button.,neutral,0.6295192241668701
<i>Go for Joy. Copy that. Over.</i>,neutral,0.8488183617591858
"Oh, I love 'em!",joy,0.8171814680099487
We'll signal you,neutral,0.9033330082893372
"when we get there,",neutral,0.8100528717041016
- and then you bring us back.,neutral,0.7770939469337463
- Oh...,neutral,0.4620295763015747
"[Joy] Sadness, it's the fastest",sadness,0.938929557800293
way back to Headquarters.,neutral,0.878969669342041
"Joy, I can't do it.",sadness,0.8090531826019287
I'm not strong like you are.,neutral,0.5238895416259766
"I know you, Sadness.",sadness,0.966215968132019
You are strong.,neutral,0.884731650352478
I can't give you,sadness,0.9382883310317993
"specific examples right now,",neutral,0.9389439821243286
but you got this.,surprise,0.7335121631622314
- [Joy grunts],neutral,0.7593194246292114
- [Sadness whimpers],sadness,0.9748587608337402
Just don't look down,fear,0.44856899976730347
and keep moving.,neutral,0.7650720477104187
"[Sadness] Yeah, I can do it.",sadness,0.9527604579925537
[crying hysterically],joy,0.4580814838409424
She'll be okay. Right?,neutral,0.6286633014678955
"Uh, fifty-fifty.",neutral,0.5166869163513184
Mmm! You want one?,surprise,0.8362168669700623
But we hate those things.,disgust,0.4873832166194916
They taste like cardboard.,disgust,0.8931896686553955
- [Embarrassment groaning],disgust,0.9806148409843445
- We can't say no to Val.,sadness,0.5568816065788269
"Okay, no, you're so right.",neutral,0.4801439344882965
We eat whatever Val eats.,neutral,0.8441200852394104
- That's the spirit!,surprise,0.505660891532898
- Whoo!,surprise,0.8037703633308411
"Envy, I think you're really",surprise,0.8851359486579895
in the zone.,neutral,0.6698178648948669
"Take the wheel,",neutral,0.7473760843276978
I'll be right back.,neutral,0.9285252094268799
She picked me! She picked me.,anger,0.58845454454422
"Did you see that, Ennui?",surprise,0.8911781907081604
She picked me.,neutral,0.6190274357795715
You care too much about things.,neutral,0.8168678879737854
Mmm. Mmm-hmm.,neutral,0.8989776968955994
It's got,neutral,0.7168343663215637
a very interesting texture.,joy,0.6120544075965881
It tastes like... Mmm...,neutral,0.728473961353302
What does it remind me of?,neutral,0.7295809984207153
Um...,neutral,0.8881747722625732
Cardboard? Asparagus?,neutral,0.7450662851333618
Broccoli?,surprise,0.4958045184612274
What are they doing to her,anger,0.35553109645843506
up there?,surprise,0.900413990020752
"I don't know, but we have to go.",neutral,0.6172541975975037
No! No way am I step...,anger,0.5572016835212708
- We have to. Riley needs us.,neutral,0.6809248924255371
- [groans],neutral,0.8679100871086121
"Okay, fine!",anger,0.8589566946029663
Ugh. Ew! Ew!,disgust,0.950867235660553
- [Fear whimpering],fear,0.9791703224182129
- [Joy grunts],neutral,0.7593194246292114
Gross.,disgust,0.7867663502693176
I think I'm gonna be sick.,fear,0.27509549260139465
[♪ dramatic music playing],joy,0.6396477818489075
[crackling],anger,0.5072534084320068
[Riley echoing],neutral,0.8419197201728821
"<i>If I'm good at hockey,</i>",neutral,0.8757530450820923
- <i>I'll have friends.</i>,joy,0.8464621901512146
- [chuckles],neutral,0.8016565442085266
[crackles],anger,0.3968757092952728
[warbles weakly],neutral,0.5642940402030945
[indistinct shouting],neutral,0.5838102102279663
[player grunts],anger,0.41942793130874634
Whoo!,surprise,0.8172371983528137
- Yeah!,joy,0.3975176513195038
"- Okay, Miss Riley.",neutral,0.6373860836029053
"- Way to go, Michigan.",neutral,0.698157012462616
"- Nice one, Michigan.",joy,0.7642244696617126
"All right, ladies.",neutral,0.6074292659759521
Great day today.,joy,0.9455419778823853
Take it easy tonight.,neutral,0.9162816405296326
Yes! This is the moment,surprise,0.527894139289856
we've been waiting for.,neutral,0.896253764629364
<i>Party time with Val,joy,0.8954878449440002
and our future besties!</i>,neutral,0.5695822238922119
<i>Why are we stopping?,anger,0.690418004989624
What's going on?</i>,surprise,0.5511133670806885
[Dani] There it is.,neutral,0.8835005760192871
The red notebook.,neutral,0.4033471643924713
Don't say it like that.,neutral,0.5976486206054688
You'll freak her out.,anger,0.5764855742454529
Why would it freak me out?,anger,0.5946934819221497
"Mmm, only because everything",neutral,0.8986013531684875
Coach thinks about you,neutral,0.49493372440338135
is in there.,surprise,0.602242648601532
The good and the bad.,disgust,0.8073010444641113
Whether she wants you,neutral,0.8640735149383545
on the team...,neutral,0.5524835586547852
- Or not.,neutral,0.5408167243003845
"- You guys, too much.",neutral,0.42116472125053406
- What? It's the truth.,surprise,0.886134684085846
- [chuckles] She's not wrong.,neutral,0.6019781231880188
What do you think,neutral,0.6897547245025635
she's written about us?,surprise,0.8639809489250183
I don't know.,surprise,0.6272881031036377
Do you think it's bad?,disgust,0.6158525943756104
"Well, I didn't until now!",surprise,0.7011736035346985
What if she's made a list of,surprise,0.5308552384376526
"all her favorite players,",joy,0.5457184314727783
and we're not on it?,surprise,0.9074953198432922
Or a list of,neutral,0.9577677845954895
"all the worst players,",disgust,0.9677189588546753
and we're at the top?,surprise,0.9469916224479675
"Or worse,",disgust,0.8834971189498901
"we're not on either list,",neutral,0.7793733477592468
and we fade into obscurity!,sadness,0.5378891229629517
"Uh, sorry to interrupt you,",sadness,0.9028792977333069
but they're walking away.,neutral,0.4365478456020355
[Anxiety exclaims],fear,0.9321094751358032
"<i>We're losing them,</i>",sadness,0.6478602290153503
<i>we're losing them.</i>,sadness,0.8446429967880249
[Anxiety] <i>Okay.,fear,0.9658384323120117
First big hang with the group.</i>,neutral,0.4446384310722351
<i>We just gotta act casual.</i>,neutral,0.7560734748840332
"<i>Uh, why do our arms swing",surprise,0.5576514601707458
like that when we walk?</i>,neutral,0.6498879194259644
[Envy] <i>Try to keep them still.</i>,neutral,0.9003288745880127
- [Anxiety] <i>That looks crazy.</i>,fear,0.963007390499115
- [Envy] <i>Okay.</i>,neutral,0.7949816584587097
"[Envy] Well, walk like Dani.",neutral,0.7589980959892273
Her arms have rhythm.,neutral,0.898891270160675
[Anxiety],fear,0.9351552128791809
"<i>No, you're making it worse!</i>",disgust,0.5933141112327576
"[Envy] <i>Well,",neutral,0.776969850063324
that wasn't my intention.</i>,neutral,0.4426894783973694
<i>I'm sorry for trying something!</i>,sadness,0.7833423614501953
"[Ennui] <i>Uh, what do you think",neutral,0.6107951402664185
pockets are for?</i>,neutral,0.6813141703605652
"[Envy] <i>Oh, that's good.</i>",joy,0.9406723976135254
"[Anxiety] <i>Ennui,",fear,0.9774866700172424
I am very proud of you.</i>,joy,0.7295657992362976
[all laughing],joy,0.6461085081100464
[Envy] <i>What are they,neutral,0.6985499262809753
laughing about?</i>,neutral,0.4933089315891266
Does anybody know,neutral,0.6264927983283997
what cool people laugh about?,joy,0.7823425531387329
I don't know. We were too,surprise,0.6025885939598083
focused on the arms thing.,neutral,0.884197473526001
Just pretend we get the joke.,neutral,0.7291387319564819
[laughs],neutral,0.4953087270259857
[Embarrassment groans],disgust,0.978752076625824
"[Fear] Joy, Anger is",anger,0.8685195446014404
taking up the floret.,neutral,0.8439350724220276
"Fear, what is the matter",fear,0.9814883470535278
with you?,surprise,0.8975949287414551
I don't like this vessel.,disgust,0.8717485666275024
"Well, that's all we have.",neutral,0.9510790109634399
How much longer,surprise,0.4787898063659668
till we get there?,neutral,0.8373574018478394
We'll get there,neutral,0.9563184380531311
when we get there.,neutral,0.7162660360336304
I bet Anxiety would know,fear,0.6950325965881348
"how long, down to the minute.",neutral,0.9157758951187134
"Well, she just knows",neutral,0.9298230409622192
"everything, doesn't she?",anger,0.3629460632801056
"Look, I don't like her words,",anger,0.5068930387496948
and I do not like her actions.,anger,0.44019025564193726
I just think I can change her.,neutral,0.8238811492919922
You know what?,surprise,0.54279625415802
Who likes banana bread?,neutral,0.894638180732727
Show of hands.,disgust,0.6226882338523865
[indistinct conversation],neutral,0.8791459798812866
"So, Michigan,",neutral,0.9118096828460693
who's your favorite band?,surprise,0.4506794214248657
Uh...,neutral,0.7905620336532593
Everyone's staring at us.,disgust,0.5467314124107361
There's only one right answer,neutral,0.9249269366264343
to this question.,neutral,0.6678011417388916
Oh! Get Up and Glow!,joy,0.5945860743522644
They're so awesome.,joy,0.5680090188980103
Get Up and Glow!,neutral,0.7753167152404785
I was all over them,surprise,0.7414172887802124
in middle school.,fear,0.5806217789649963
- [Dani] Are you serious?,surprise,0.738827109336853
"- [Valentina] Yeah,",neutral,0.7000159621238708
I was a Glow Girly. Relax.,joy,0.914365828037262
No! We need a band,anger,0.4140969514846802
"they think is cool,",joy,0.490521639585495
not one we actually like.,disgust,0.5570403933525085
"Quick, recall everything",neutral,0.8890347480773926
we know about music.,neutral,0.9035191535949707
[whirring],neutral,0.6336753964424133
Uh-oh!,surprise,0.6112529039382935
[Sadness screaming],sadness,0.9800729155540466
[grunts],neutral,0.6844353079795837
[grunting],disgust,0.5870199203491211
[screaming],fear,0.9269857406616211
We have to know,neutral,0.9033514261245728
"one cool song, right?",joy,0.8933917284011841
- [Sadness grunts],sadness,0.9805859923362732
- [memories clattering],neutral,0.5902900099754333
- [man] <i>♪ TripleDent gum ♪</i>,neutral,0.8226245641708374
- [woman] <i>♪ Will make you smile ♪</i>,joy,0.925939679145813
"Embarrassment,",disgust,0.9677390456199646
get that out of there!,anger,0.9042847156524658
"Come on, there's gotta be",neutral,0.3448772132396698
something in here.,surprise,0.7216358780860901
"[Envy] I'm looking, I'm looking.",neutral,0.6952894926071167
"[Anxiety] Something better,",fear,0.8821887969970703
something cool. Come on.,neutral,0.626375138759613
"No, not that. No.",neutral,0.7270830273628235
This is the best we have!,surprise,0.4258657395839691
It's mostly jingles,neutral,0.9005703926086426
and Dad's yacht rock.,neutral,0.4801781177520752
"But, I mean,",disgust,0.5077398419380188
you don't still like,sadness,0.5237992405891418
"Get Up and Glow, do you?",neutral,0.5475913286209106
"Okay, don't panic.",fear,0.9712226986885071
What do we do?,fear,0.41422128677368164
"If we don't like their music,",anger,0.5298368334770203
we have nothing,neutral,0.5681553483009338
- to offer these girls.,joy,0.5072320103645325
- [Ennui groans],neutral,0.6760215759277344
We'll be outed as the imposter,neutral,0.9346548914909363
- that we obviously are.,neutral,0.8302432298660278
- <i>Pardon. Excusez moi.</i>,neutral,0.5724489688873291
I've been waiting my whole,neutral,0.922700822353363
life for this very moment.,neutral,0.4770285487174988
[console buzzes],neutral,0.6942781209945679
"[sarcastically] Oh, yeah.",neutral,0.4858340620994568
I love Get Up and Glow.,joy,0.932964026927948
[echoing],neutral,0.9073797464370728
<i>Love Get Up and Glow.</i>,joy,0.7666900157928467
[all screaming],anger,0.7261609435081482
[♪ intense music playing],neutral,0.5098121166229248
Abandon broccoli!,sadness,0.5028789043426514
[Disgust screams],disgust,0.9767888784408569
[Joy screams],neutral,0.7088220715522766
[Joy breathing heavily],neutral,0.5463405847549438
- [Disgust] Joy!,disgust,0.9844537377357483
- Give us your hand! Come on.,anger,0.6124333143234253
[both grunting],disgust,0.5009292364120483
What is that?,surprise,0.8663126826286316
That's a Sar-chasm.,neutral,0.8157312273979187
It can open for miles!,surprise,0.4333958029747009
Run for your lives!,anger,0.7868303656578064
Sar-chasm? Really?,surprise,0.9637562036514282
[Riley sarcastically],anger,0.6688323616981506
<i>Get Up and Glow</i>,neutral,0.8838800191879272
<i>is my favorite band.</i>,joy,0.9049633741378784
But she loves Get Up and Glow.,joy,0.6172482967376709
They choreograph,neutral,0.7273898720741272
their own dances.,neutral,0.9222851991653442
"Okay, Joy,",joy,0.48946306109428406
"if we can't follow the stream,",sadness,0.8496935367584229
we don't know where we're going.,surprise,0.5487514734268188
And if we don't know,neutral,0.6714653372764587
"where we're going,",neutral,0.9200448393821716
we can't follow the stream!,sadness,0.915324866771698
It is an endless loop,neutral,0.744802713394165
of tragedy and consequence!,sadness,0.7380515336990356
Or we could just ask those guys.,neutral,0.97384113073349
"Oh, yeah. Or that.",neutral,0.7171275019645691
"Boy, are we so lucky",surprise,0.6776341199874878
we ran into you guys!,surprise,0.7499412894248962
[echoing in sarcastic voice],anger,0.7398065328598022
"Boy, are we so lucky",surprise,0.6776341199874878
- we ran into you guys!,surprise,0.6323046088218689
- Huh?,surprise,0.9447968006134033
"Please,",neutral,0.7653634548187256
we really need your help!,sadness,0.43670645356178284
[echoing in sarcastic voice],anger,0.7398065328598022
We really need your help.,neutral,0.4521602988243103
What's their problem?,neutral,0.40658125281333923
"Guys, you just gotta",neutral,0.4413212537765503
turn on the charm.,neutral,0.8230835199356079
[chuckles] Hey!,joy,0.8814660310745239
[echoing in sarcastic voice],anger,0.7398065328598022
I bet you're the best,neutral,0.8127434253692627
crane crew in the world!,surprise,0.7940218448638916
"Wow, those guys are jerks.",surprise,0.844919741153717
"- Wow, those guys are jerks.",surprise,0.844456672668457
- [crane beeping],neutral,0.6011521220207214
"[sarcastically] Oh, yeah.",neutral,0.4858340620994568
Get Up and Glow is so awesome.,neutral,0.5073784589767456
"Riley, what are you",surprise,0.6077028512954712
talking about?,surprise,0.8260960578918457
- You love Get Up and Glow.,joy,0.7580612897872925
- Oh. Uh...,neutral,0.5830209255218506
"- Hey, guys.",joy,0.864503026008606
- [Envy groans],disgust,0.4978960156440735
Why are our best friends,surprise,0.6809372305870056
always trying to,neutral,0.6023332476615906
hang out with us?,neutral,0.5338551998138428
"Come on, Riley,",neutral,0.7877094745635986
we just went to their concert.,neutral,0.7709490060806274
"Well, yeah.",neutral,0.6693660020828247
"- I mean, sure, but like...",neutral,0.3139842450618744
- But what?,surprise,0.8133957386016846
We had a great time.,joy,0.9629872441291809
"- Grace, you are not helping.",sadness,0.5354379415512085
- [console buzzes],neutral,0.5156550407409668
